geography_code,month_index,segment_code,segment_share,placeholder_flag,source_gap,placeholder_method
EU,83,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,84,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,84,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,85,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,85,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,86,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,86,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,87,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,87,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,88,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,88,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,89,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,89,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,9,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,9,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,90,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,90,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,91,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,91,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,92,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,92,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,93,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,93,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,94,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,94,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,95,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,95,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,96,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,96,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,97,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,97,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,98,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,98,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,99,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,99,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,1,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,1,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,10,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,10,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,100,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,100,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,101,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,101,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,102,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,102,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,103,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,103,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,104,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,104,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,105,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,105,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,106,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,106,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,107,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,107,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,108,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,108,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,109,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,109,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,11,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,11,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,110,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,110,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,111,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,111,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,112,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,112,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,113,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,113,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,114,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,114,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,115,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,115,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,116,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,116,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,117,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,117,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,118,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,118,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,119,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,119,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,12,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,12,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,120,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,120,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,121,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,121,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,122,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,122,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,123,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,123,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,124,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,124,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,125,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,125,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,126,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,126,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,127,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,127,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,128,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,128,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,129,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,129,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,13,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,13,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,130,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,130,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,131,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,131,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,132,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,132,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,133,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,133,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,134,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,134,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,135,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,135,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,136,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,136,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,137,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,137,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,138,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,138,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,139,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,139,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,14,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,14,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,140,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,140,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,141,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,141,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,142,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,142,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,143,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,143,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,144,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,144,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,15,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,15,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,16,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,16,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,17,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,17,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,18,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,18,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,19,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,19,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,2,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,2,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,20,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,20,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,21,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,21,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,22,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,22,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,23,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,23,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,24,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,24,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,25,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,25,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,26,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,26,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,27,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,27,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,28,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,28,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,29,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,29,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,3,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,3,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,30,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,30,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,31,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,31,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,32,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,32,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,33,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,33,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,34,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,34,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,35,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,35,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,36,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,36,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,37,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,37,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,38,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,38,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,39,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,39,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,4,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,4,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,40,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,40,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,41,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,41,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,42,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,42,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,43,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,43,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,44,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,44,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,45,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,45,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,46,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,46,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,47,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,47,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,48,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,48,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,49,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,49,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,5,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,5,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,50,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,50,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,51,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,51,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,52,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,52,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,53,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,53,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,54,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,54,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,55,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,55,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,56,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,56,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,57,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,57,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,58,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,58,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,59,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,59,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,6,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,6,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,60,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,60,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,61,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,61,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,62,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,62,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,63,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,63,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,64,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,64,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,65,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,65,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,66,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,66,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,67,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,67,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,68,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,68,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,69,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,69,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
