geography_code,module,month_index,patients_treated,source_file,source_grain,transformation_note
US,CML_Incident,40,160,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,41,160,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,42,160,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,43,160,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,44,160,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,45,160,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,46,160,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,47,160,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,48,160,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,37,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,38,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,39,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,40,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,41,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,42,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,43,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,44,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,45,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,46,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,47,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,48,625,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,37,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,38,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,39,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,40,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,41,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,42,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,43,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,44,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,45,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,46,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,47,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,48,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,37,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,38,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,39,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,40,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,41,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,42,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,43,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,44,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,45,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,46,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,47,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,48,233.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,37,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,38,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,39,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,40,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,41,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,42,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,43,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,44,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,45,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,46,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,47,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,48,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,37,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,38,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,39,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,40,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,41,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,42,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,43,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,44,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,45,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,46,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,47,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,48,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,37,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,38,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,39,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,40,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,41,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,42,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,43,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,44,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,45,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,46,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,47,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,48,193.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,49,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,50,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,51,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,52,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,53,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,54,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,55,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,56,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,57,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,58,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,59,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,60,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,49,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,50,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,51,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,52,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,53,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,54,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,55,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,56,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,57,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,58,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,59,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,60,266.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,49,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,50,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,51,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,52,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,53,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,54,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,55,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,56,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,57,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,58,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,59,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Prevalent,60,1041.666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,49,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,50,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,51,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,52,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,53,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,54,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,55,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,56,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,57,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,58,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,59,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,MDS,60,483.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,49,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,50,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,51,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,52,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,53,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,54,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,55,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,56,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,57,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,58,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,59,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,AML,60,466.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,49,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,50,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,51,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,52,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,53,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,54,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,55,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,56,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,57,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,58,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,59,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Incident,60,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,49,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,50,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,51,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,52,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,53,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,54,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,55,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,56,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,57,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,58,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,59,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,CML_Prevalent,60,0,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,49,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,50,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,51,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,52,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,53,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,54,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,55,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,56,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,57,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,58,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,59,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
EU,MDS,60,386.6666666666666666666666667,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,61,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,62,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,63,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,64,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,65,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,66,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,67,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,68,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,69,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,70,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,71,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,AML,72,583.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,61,373.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,62,373.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
US,CML_Incident,63,373.3333333333333333333333333,treatable pts 250.xlsx,annual_by_geography_module,PLACEHOLDER: annual source value split evenly across 12 months for Phase 1.
